PROPERTY_ID,LOCATION,TOTAL_AREA,PRICE,PREDICTED_PRICE
3915,"Premier Inspira Maplewood,Belur Nagasandra, Bellandur,Bangalore",1400,9500000,9502000.0
3916,"Shingapura, Bangalore",850,3200000,3201000.0
3917,"Bommasandra Industrial Area, Bommasandra,Bangalore",2225,11400000,11400000.0
3918,"Shalimar,Beml Layout, Rr Nagar,Bangalore",3000,25000000,25095000.0
3919,"Seegehalli, Bangalore",1000,16000000,16001000.0
3920,"Bettadasanapura, Bangalore",1200,5500000,5500000.0
3921,"Virtue Royal City ,Sai Meadows, Parappana Agrahara,Bangalore",800,2800000,2792300.0
3922,"Tharabanahalli, Bangalore",2717,17500000,17400000.0
3923,"Dollars Colony, Rmv Extension Stage 2,Bangalore",1815,20000000,19915000.0
3924,"Sai Suprav,Sanjaynagar, Bangalore",1500,12000000,11992000.0
3925,"Manayata Tech Park, Thanisandra,Bangalore",960,6200000,6241160.0
3926,"Premier Inspira Maplewood,Belur Nagasandra, Bellandur,Bangalore",1400,9500000,9502000.0
3927,"Sector 2, Hsr Layout,Bangalore",1100,7500000,7494000.0
3928,"Kolathur,Kothanur, Bangalore",1200,9000000,8998000.0
3929,"Kothanur, Bangalore",1130,5500000,5501630.0
3930,"Chikkasanne, Bangalore",600,850000,828500.0
3931,"Lakedew Residency- Phase 2, Harlur,Bangalore",1397,6800000,6798650.0
3932,"Bda Kommaghatta Apartment Kengeri,Kommaghatta, Bangalore",689,3000000,3014410.0
3933,"Kodigehalli, Bangalore",2600,7500000,7427000.0
3934,"8Th Phase, Jp Nagar,Bangalore",3600,30000000,29760000.0
3935,"Seenappa Layout, Bommanahalli,Bangalore",1180,6192000,6194990.0
3936,"Aecs Layout, Singasandra,Bangalore",902,6900000,6887000.0
3937,"Silver Woods,Mattanahalli, Bangalore",1500,8000000,8000000.0
3938,"Horamavu Agara, Horamavu,Bangalore",1600,11200000,11200000.0
3939,"Vyalikaval Hbcs Layout, Nagavara,Bangalore",720,8000000,8014000.0
3940,"Jaya Chamarajendra Nagar, Bangalore",1200,13500000,13500000.0
3941,"Kalkere, Bangalore",550,2400000,2400000.0
3942,"Mattanahalli, Bangalore",850,5600000,5623280.0
3943,"Anand Nagar, Hebbal,Bangalore",3600,22500000,22565000.0
3944,"Sollepura Village, Bangalore",800,5960000,5956800.0
3945,"6Th Phase, Jp Nagar,Bangalore",600,8500000,8501000.0
3946,"Meenakshi Layout, Kengeri,Bangalore",800,6600000,6523000.0
3947,"Devasandra, Mathikere,Bangalore",2400,20000000,20002000.0
3948,"Ah Regency,Hrbr Layout, Kalyan Nagar,Bangalore",1450,8500000,8526900.0
3949,"Chansandra, Bangalore",1100,5800000,5811500.0
3950,"Vaishnavi Pride,Nr Colony, Basavanagudi,Bangalore",2400,27500000,27452000.0
3951,"Oceanus Greendale Phase 2,Horamavu Agara, Horamavu,Bangalore",1233,8000000,7986000.0
3952,"Frazer,Cleveland Town, Frazer Town,Bangalore",5200,55000000,53581000.0
3953,"Kamakshipalya, Bangalore",1200,7800000,7802000.0
3954,"Kamakshipalya, Bangalore",1500,9750000,9780820.0
3955,"Kamakshipalya, Bangalore",1500,9750000,9780820.0
3956,"Hoskote, Bangalore",1690,5500000,5469300.0
3957,"Narayanapura, Bangalore",1450,17000000,16882000.0
3958,"Bannerughatta, Bangalore",1200,6500000,6506000.0
3959,"Sai Meadows, Parappana Agrahara,Bangalore",1500,19000000,19060000.0
3960,"Medi Agrahara, Bangalore",600,4500000,4500000.0
3961,"Bannerughatta, Bangalore",550,2400000,2400000.0
3962,"Kalkere, Bangalore",550,2400000,2400000.0
3963,"Venkateshwara Layout, S.G. Palya,Bangalore",550,2400000,2402000.0
3964,"India Gateway ,Anekal, Bangalore",850,3200000,3201000.0
3965,"Byregowda Layout, Annapurneshwari Nagar,Bangalore",1064,10500000,10500310.0
3966,"Harohalli, Bangalore",1174,7400000,7400000.0
3967,"Prakruthi Nagar, Kogilu,Bangalore",1050,4500000,4499300.0
3968,"Stage 2, Nagarbhavi,Bangalore",5000,45000000,44741000.0
3969,"Jai Shakti Apartmet,Kanakapura, Bangalore",1186,5634000,5640120.0
3970,"Murugeshpalya, Bangalore",930,5500000,5501000.0
3971,"Anjanapura Township, Bangalore",3000,15000000,14936000.0
3972,"Rayasandra, Bangalore",6600,28000000,28780000.0
3973,"Bommanahalli, Bangalore",3000,8100000,8089400.0
3974,"Kalkere, Bangalore",550,2400000,2400000.0
3975,"Beml Layout, Bagalur,Bangalore",904,4500000,4503380.0
3976,"Hunasamaranahalli, Bangalore",1700,8150000,8158500.0
3977,"Sahakara Nagar, Bangalore",1700,8150000,8158500.0
3978,"Rachenahalli, Thanisandra,Bangalore",1881,12300000,12259000.0
3979,"Stage 2, Btm Layout,Bangalore",2255,22600000,22457000.0
3980,"3Rd Phase, Basaveshwara Nagar,Bangalore",1900,39000000,39224000.0
3981,"K C Krishna Reddy Layout, Margondanahalli,Bangalore",1056,6700000,6693020.0
3982,"Vidyamanya Nagar, Bangalore",2700,10500000,10522000.0
3983,"Bannerughatta, Bangalore",550,2400000,2400000.0
3984,"Battarahalli, Bangalore",1190,4700000,4715400.0
3985,"South Avenue, Gottigere,Bangalore",1150,4500000,4504000.0
3986,"Attibele, Bangalore",924,4000000,4004610.0
3987,"Aivarkhandpur, Bangalore",1500,12000000,11982000.0
3988,"Shakthi Sunshine,Malleshpalya, Kaggadasapura,Bangalore",1250,6500000,6496000.0
3989,"Attibele, Bangalore",1700,6500000,6479000.0
3990,"Prestige,Kanakapura, Bangalore",1190,8000000,7992000.0
3991,"Arthreya ,Lbs Nagar, Kaggadasapura,Bangalore",1400,6000000,6002000.0
3992,"Seenappa Layout, Bommanahalli,Bangalore",2000,10000000,9990900.0
3993,"Gunjur, Bangalore",1215,7200000,7218140.0
3994,"Virgonagar, Aavalahalli,Bangalore",1500,5000000,5011700.0
3995,"Anchepalya, Bangalore",607,4800000,4796200.0
3996,"Baswangudi Thyagrajanagar ,Thyagaraja Nagar, Basavanagudi,Bangalore",600,8700000,8669000.0
3997,"Kushal Nagar, Kadugondanahalli,Bangalore",3000,6900000,6871000.0
3998,"Bandappa Garden, Mathikere,Bangalore",1200,14000000,14000000.0
3999,"Cholur Palya, Bangalore",3100,15000000,14890000.0
4000,"Sulthangunta, Shivaji Nagar,Bangalore",1200,15000000,14985000.0
4001,"Vinobha Nagar, Kadugondanahalli,Bangalore",700,5000000,5001000.0
4002,"Sarjapur, Bangalore",800,5520000,5519370.0
4003,"Kempapura Agrahara, Bangalore",1200,9600000,9634000.0
4004,"Richmond Town, Bangalore",500,3500000,3499000.0
4005,"Kempapura Agrahara, Bangalore",2400,20000000,20030000.0
4006,"Gattahalli, Bangalore",1398,10500000,10522000.0
4007,"Premier Inspira Maplewood,Kasavanahalli, Bangalore",1400,9300000,9340200.0
4008,"Electronics City Phase 1, Electronic City,Bangalore",2000,6900000,6905000.0
4009,"Lake City, Bommanahalli,Bangalore",1125,4300000,4317000.0
4010,"M Royal County,Bannerughatta, Bangalore",550,2400000,2400000.0
4011,"Mattanahalli, Bangalore",1200,3840000,3813990.0
4012,"Ramanashree California Gardens Layout, Bangalore",1560,8200000,8207260.0
4013,"Premier Inspira Maplewood ,Kasavanahalli, Bangalore",1415,9500000,9500000.0
4014,"Mattanahalli, Bangalore",800,5500000,5499600.0
4015,"Meenakshi Layout, Kengeri,Bangalore",800,7600000,7771200.0
4016,"Kodihalli, Bangalore",1200,15000000,14970000.0
4017,"Kaggadasapura, Bangalore",1800,8900000,8910000.0
4018,"Kumara Park West, Sheshadripuram,Bangalore",1350,16500000,16474000.0
4019,"Manayata Tech Park, Thanisandra,Bangalore",1000,5500000,5500000.0
4020,"Budigere, Bangalore",935,6400000,6418000.0
4021,"Kempapura Agrahara, Bangalore",800,5000000,5007000.0
4022,"Iind Phase, Bharat Nagar,Bangalore",1800,17000000,16840000.0
4023,"Iind Phase, Bharat Nagar,Bangalore",2000,18000000,18006000.0
4024,"Kalkere, Bangalore",550,2400000,2400000.0
4025,"Peenya Industrial Area Phase Iv, Peenya,Bangalore",7000,8500000,8522600.0
4026,"Yesvantpur Industrial Suburb, Yeshwanthpur,Bangalore",1500,11000000,11027000.0
4027,"Cheemasandra, Bangalore",1150,8500000,8511000.0
4028,"Chamundi Nagar, Hebbal,Bangalore",3000,17500000,17575000.0
4029,"Narayanapura, Bangalore",850,5500000,5500500.0
4030,"312 West,Kada Agrahara, Bangalore",1263,7500000,7498000.0
4031,"Ramohalli, Bangalore",1200,4700000,4709000.0
4032,"Gowda Muniswamy Garden, Ejipura,Bangalore",750,10000000,9992000.0
4033,"Marsur, Bangalore",2400,9000000,9001000.0
4034,"Premier Inspira Maplewood,Sarjapur, Bangalore",1400,9500000,9497000.0
4035,"Yemalur, Bangalore",1000,5000000,5003000.0
4036,"Bommenahalli, Bangalore",600,8000000,8000500.0
4037,"Kamanahalli, Bangalore",1850,14500000,14525000.0
4038,"Thammenahalli Village, Bangalore",560,2000000,2000000.0
4039,"Thammenahalli Village, Bangalore",560,2000000,2000000.0
4040,"Ambedkar Veedhi, Sampangi Rama Nagar,Bangalore",3200,44800000,44970000.0
4041,"Hongasandra, Bangalore",5000,23500000,23440000.0
4042,"Anjanapura 2Nd Block Bda,Anjanapura 2Nd Block, Lal Bahadur Shastri Nagar,Bangalore",2200,11500000,11510000.0
4043,"Thotada Guddadhalli Village, Bangalore",1700,8800000,8684500.0
4044,"Basavanapura, Bangalore",3000,14000000,14031000.0
4045,"Handenahalli, Bangalore",1200,6300000,6308000.0
4046,"Hongasandra, Bangalore",1410,7399000,7472000.0
4047,"Electronics City Phase 1, Electronic City,Bangalore",2000,6900000,6905000.0
4048,"Devanahalli, Bangalore",1650,6500000,6492500.0
4049,"Seeghehalli, Krishnarajapura,Bangalore",1475,5000000,5029000.0
4050,"Biotech Park, Chandapura,Bangalore",800,5600000,5601400.0
4051,"7Th Phase, Jp Nagar,Bangalore",600,6000000,6005000.0
4052,"Kacharakanahalli, Bangalore",981,4600000,4591000.0
4053,"Banashankari 3Rd Stage, Banashankari,Bangalore",3600,24500000,24410000.0
4054,"Saraswathi Nagar, Vijayanagar,Bangalore",496,4000000,4004000.0
4055,"Sunkadakatte, Bangalore",615,1850000,1856100.0
4056,"162 Fortune Kosmos ,Sarjapur, Bangalore",3600,27100000,26993000.0
4057,"The Trove By Green Homes,Terracon Doctors Enclave, Chandapura,Bangalore",3500,16000000,16929000.0
4058,"Horamavu Agara, Horamavu,Bangalore",1200,12000000,11998000.0
4059,"Kaval Bairasandra, Bangalore",2300,13000000,12985000.0
4060,"Vadarpalya, Hennur,Bangalore",2000,95000000,95420000.0
4061,"Malleswaram, Bangalore",2400,1600000,1638260.0
4062,"Kammasandra, Electronic City,Bangalore",620,1950000,1973900.0
4063,"Guru Gokula,Panathur, Bangalore",1400,8000000,8008000.0
4064,"Thimaiah Garden, R. T. Nagar,Bangalore",2897,27000000,27415000.0
4065,"Chandra Layout Extension Ii Stage, Chandra Layout Extension,Bangalore",1350,49500000,49988000.0
4066,"Budigre,Budigere, Bangalore",1170,7600000,7583000.0
4067,"Mahaveer Celesse ,Self Financed Society 208 Colony, Yelahanka New Town,Bangalore",1675,9000000,9018000.0
4068,"Seeghehalli, Krishnarajapura,Bangalore",2750,13300000,13190000.0
4069,"Vinayaka Nagar, Vibhutipura,Bangalore",2100,11500000,11513000.0
4070,"Shinivagalu Tank Bed Layout, Ejipura,Bangalore",560,6000000,6001300.0
4071,"Byagadadhenahalli, Bangalore",620,1500000,1516000.0
4072,"Veer Sandra, Electronic City Phase Ii,Bangalore",6000,22000000,22179000.0
4073,"Lakshmi Hill View ,Phase 2, Bedarahalli,Bangalore",1480,6900000,6936000.0
4074,"Attibele, Bangalore",750,2200000,2203750.0
4075,"Lbs Nagar, Kaggadasapura,Bangalore",1270,9500000,9431050.0
4076,"Cox Town, Bangalore",1915,17000000,16987000.0
4077,"Beml Layout, Bagalur,Bangalore",1200,4500000,4500000.0
4078,"Vajarahalli, Bangalore",1800,7800000,7824350.0
4079,"Sulthangunta, Shivaji Nagar,Bangalore",656,4500000,4499000.0
4080,"Vinayak Layout, Medahalli,Bangalore",1500,9500000,9491500.0
4081,"Aavalahalli, Bangalore",840,8000000,8004600.0
4082,"Srikrupa Layout, Abbigere, Abbigere,Bangalore",1500,7000000,7006000.0
4083,"Bannerughatta, Bangalore",1000,15900000,15934000.0
4084,"Kamala Nagar, Bangalore",1600,1500000,1590060.0
4085,"Mylasandra, Bangalore",1400,20000000,19954000.0
4086,"Sahakara Nagar, Bangalore",2000,9500000,9500000.0
4087,"Mullur, Bangalore",1229,7700000,7700000.0
4088,"Orchid Lake,Banashankari 2Nd Block, Kariyana Palya,Bangalore",1416,1200000,1302490.0
4089,"Horamavu Agara, Horamavu,Bangalore",4000,36000000,36215000.0
4090,"Maruti Housing Society Layout, Subramanyapura,Bangalore",1200,9500000,9496000.0
4091,"Kothanur, Bangalore",2900,12000000,11965000.0
4092,"Kothanur, Bangalore",2901,12000000,11995000.0
4093,"Chikkaballapura, Bangalore",2800,11000000,10988000.0
4094,"Mohammed Sab Palya, Vidyaranyapura,Bangalore",1575,7300000,7249470.0
4095,"Marathahalli Village, Marathahalli,Bangalore",1300,27500000,27584000.0
4096,"Phase 1, Gottigere,Bangalore",1200,9000000,8992000.0
4097,"Bh Property ,Anekal, Bangalore",700,3200000,3202500.0
4098,"Baiyappanahalli, Bangalore",1095,6000000,6009000.0
4099,"State Bank Of India Colony, Bangalore",3040,7500000,7579000.0
4100,"Hal Airport Area, Hal,Bangalore",720,4000000,4021710.0
4101,"Electronic City Phase Ii, Bangalore",3300,1200000,1163080.02
4102,"Nelamangala, Bangalore",1850,9000000,8988000.0
4103,"Shampura, Kaval Bairasandra,Bangalore",2200,13000000,12965000.0
4104,"Banashankari 6Th Stage 6Th Block, Bangalore",2400,14500000,14559000.0
4105,"Duravani Nagar, Krishnarajapura,Bangalore",1200,8500000,8499000.0
4106,"Govindapura, Nagavara,Bangalore",405,280000,348200.0
4107,"Green Woods Layout, Varanasi,Bangalore",2400,16000000,16015000.0
4108,"Bommenahalli, Bangalore",1900,7000000,6989000.0
4109,"Venkatapura, Bangalore",728,4800000,4791400.0
4110,"Rajajinagar, Bangalore",3350,34000000,34845000.0
4111,"Duravani Nagar, Krishnarajapura,Bangalore",4000,16500000,16496000.0
4112,"Aecs C Block, Begur,Bangalore",600,8200000,8183000.0
4113,"No 8 1St Cross Mangamannapalya Near Newton School,Mangammanapalya, Bangalore",1000,5800000,5811000.0
4114,"Doddaballapura, Bangalore",1187,4200000,4185900.0
4115,"Ranganatha Colony, Jagajeevanram Nagar,Bangalore",680,7500000,7479000.0
4116,"Bommanahalli, Bangalore",1015,5700000,5690000.0
4117,"Kalena Agrahara, Bangalore",1110,3000000,2958000.0
4118,"Sai Sumukha Apartment,Mariyappanapalya, Gnana Bharathi,Bangalore",1400,6900000,6911000.0
4119,"Yadari,Devasthanagalu, Varthur,Bangalore",4200,5000000,6818800.0
4120,"Chikkaballapura, Bangalore",2700,10500000,10508000.0
4121,"Kanakadasa Layout, Lingarajapuram,Bangalore",3300,17500000,17778000.0
4122,"Sonnur, Bangalore",1600,7500000,7500500.0
4123,"Siddaramana Dinne, Rajajinagar,Bangalore",2400,39500000,39544000.0
4124,"Sarjapur, Bangalore",1225,7400000,7411500.0
4125,"M Royal County,Bannerughatta, Bangalore",550,2400000,2400000.0
4126,"Yelahanka, Bangalore",600,7000000,6996000.0
4127,"Dodsworth Layout, Whitefield,Bangalore",1216,13000000,12802000.0
4128,"Bande Mutt, Kengeri Satellite Town,Bangalore",450,3900000,3966000.0
4129,"Munireddypalya, Jaya Chamarajendra Nagar,Bangalore",1600,8600000,8600000.0
4130,"Shivapura, Peenya,Bangalore",1305,8200000,8188000.0
4131,"Cauvery Colony, Koramangala,Bangalore",2277,32000000,31995000.0
4132,"Inasappa Layout, Kammanahalli,Bangalore",850,3900000,3898260.0
4133,"Rachamanahalli, Bangalore",660,7000000,7021480.0
4134,"Anekal, Bangalore",850,2600000,2596800.0
4135,"Vibhutipura, Bangalore",750,12000000,11966000.0
4136,"Mattanahalli, Bangalore",1044,4000000,4002490.0
4137,"Govindpura, Dooravani Nagar,Bangalore",1168,13000000,13063000.0
4138,"5Th Phase, Jp Nagar,Bangalore",2400,13000000,12992000.0
4139,"Thotadaguddadahall,Thotada Guddadhalli Village, Bangalore",1600,7500000,7500500.0
4140,"Terracon Doctors Enclave, Chandapura,Bangalore",1200,11000000,10998000.0
4141,"Devarachikkana Halli, Bangalore",1205,6000000,6000000.0
4142,"Kothanur, Bangalore",1230,7500000,7494000.0
4143,"R. T. Nagar, Bangalore",3000,1650000,1700590.0
4144,"Hoskote, Bangalore",1500,4700000,4621000.0
4145,"Herohalli, Sunkadakatte,Bangalore",1035,5500000,5504800.0
4146,"Anchepalya, Bangalore",607,4500000,4501400.0
4147,"Apartments ,Teachers Colony, Chandapura,Bangalore",1335,6900000,6898700.0
4148,"Royal Meridian Layout, Devarachikkana Halli,Bangalore",4000,15000000,14380000.0
4149,"Sahyadri Layout, Panduranga Nagar,Bangalore",2180,22500000,22439000.0
4150,"Chandra Layout Extension Ii Stage, Chandra Layout Extension,Bangalore",3700,25000000,25109000.0
4151,"Anjanapura,Anjanapura Township, Bangalore",2300,9800000,9783500.0
4152,"Sector 1, Hsr Layout,Bangalore",1800,15000000,14939000.0
4153,"Apartments ,Teachers Colony, Chandapura,Bangalore",1335,6900000,6898700.0
4154,"Nelamangala, Bangalore",1850,12500000,12464000.0
4155,"Dodpete, Nagarathpet,Bangalore",1225,7000000,6995570.0
4156,"Bommasandra Industrial Area, Bommasandra,Bangalore",2690,13500000,13255000.0
4157,"Garebhavipalya, Gb Palya,Bangalore",2100,18000000,17990000.0
4158,"Lauryn Meenakshi Lake View Project ,Bannerughatta, Bangalore",1000,1590000,1629520.0
4159,"Anchepalya, Bangalore",607,4500000,4501400.0
4160,"Karpur, Bangalore",750,2800000,2798900.0
4161,"Jigani, Bangalore",600,200000,209000.0
4162,"Mahalakshmi Layout ,Anekal, Bangalore",1000,2000000,2005780.0
4163,"Biotech Park, Chandapura,Bangalore",934,6000000,5990440.0
4164,"M Royal County,Bannerughatta, Bangalore",550,2400000,2400000.0
4165,"Kadugodi, Bangalore",4200,12000000,11840000.0
4166,"Rukmani Colony, Sivanchetti Gardens,Bangalore",650,4500000,4507000.0
4167,"Maruthi Extension, Malur,Bangalore",2150,8500000,8489800.0
4168,"Bisuvanahalli, Bangalore",1075,9000000,9012500.0
4169,"Bisuvanahalli, Bangalore",1075,3900000,3911000.0
4170,"Thomas Town, Cooke Town,Bangalore",2500,38500000,38384000.0
4171,"M V Extenstion, Hoskote,Bangalore",1200,4500000,4500000.0
4172,"Kattanallur, Sannatammanahalli,Bangalore",4650,21000000,21056000.0
4173,"Mailasandra, Bangalore",1165,5100000,5108340.0
4174,"Vgp Layout, Kudlu,Bangalore",1309,6600000,6613800.0
4175,"Thippasandra, Bangalore",405,2000000,1997000.0
4176,"Srinivasa Nagar, Banashankari,Bangalore",1350,37500000,36985000.0
4177,"Srinivasa Nagar, Banashankari,Bangalore",1351,37500000,37245000.0
4178,"Srinivasa Nagar, Banashankari,Bangalore",1352,37500000,37225000.0
4179,"Ilyas Nagar, Kumaraswamy Layout,Bangalore",2500,32500000,32615000.0
4180,"Masha Allah ,Chinnapa Garden, Benson Town,Bangalore",1400,12000000,12010000.0
4181,"Kempaihnagar ,Hurulichikanahalli, Bangalore",1800,18500000,18450000.0
4182,"Madanayakahalli, Bangalore",900,4200000,4203990.0
4183,"Shiva Apartment,Stage 2, Nagarbhavi,Bangalore",1089,4200000,4203220.0
4184,"Seegehalli, Bangalore",1200,5200000,5198000.0
4185,"Kodipalya, Bangalore",5200,6240000,6683000.0
4186,"Hongasandra, Bangalore",1200,20000000,20000000.0
4187,"Chinnapa Garden, Benson Town,Bangalore",1520,25800000,26101000.0
4188,"Prakruthi Layout, Hbr Layout,Bangalore",2000,9500000,9504000.0
4189,"Omkar Nagar, Arakere,Bangalore",4000,38000000,38045000.0
4190,"Kudlu, Bangalore",1200,14000000,13955000.0
4191,"9Th Main 3Rd Stage Pillanna Garden Shahi Mansion Appartment ,Stage 3, Kadugondanahalli,Bangalore",715,4000000,4025500.0
4192,"Kodathi, Bangalore",3600,15000000,14240000.0
4193,"Sulthangunta, Shivaji Nagar,Bangalore",525,5500000,5524900.0
4194,"Khb Colony, Vijayanagar,Bangalore",400,5000000,5200000.0
4195,"Hosakerehalli ,Dattatreya Nagar, Hosakerehalli,Bangalore",5250,36000000,35760000.0
4196,"Kanaka Nagar, Hebbal,Bangalore",510,6000000,5920060.0
4197,"Shri Ravi Enclave ,Mutharayana Nagar, Gnana Bharathi,Bangalore",1295,6000000,5999000.0
4198,"Salarpuria Sattva Laurel Heights ,Mallasandra Village, T Dasarahalli,Bangalore",1027,7500000,7519000.0
4199,"M Royal County,Bannerughatta, Bangalore",600,2400000,2400000.0
4200,"M Royal County,Bannerughatta, Bangalore",600,2400000,2400000.0
4201,"Malleswaram, Bangalore",1145,14500000,14403000.0
4202,"Srinivasa Nagar, Banashankari,Bangalore",1450,12500000,12739000.0
4203,"M Royal County,Bannerughatta, Bangalore",600,2400000,2400000.0
4204,"Bettadasanapura, Bangalore",1200,7000000,7000000.0
4205,"Nandini Layout, Bangalore",2160,9800000,9828000.0
4206,"Aecs Layout, Singasandra,Bangalore",400,2000000,2001000.0
4207,"Hemmigepura, Bangalore",2400,12200000,12126000.0
4208,"Yelahanka, Bangalore",4200,20000000,19700000.0
4209,"Hampapura, Bangalore",1100,3500000,3468500.0
4210,"Andrahalli, Bangalore",2400,7500000,7510000.0
4211,"Maruthi Extension, Malur,Bangalore",2150,8000000,7998000.0
4212,"Malleswaram, Bangalore",675,6000000,5986000.0
4213,"Chinnayanpalya, Wilson Garden,Bangalore",700,7800000,7780000.0
4214,"Doddabidrakallu, Bangalore",750,7300000,7315000.0
4215,"Bharat Enclave 4,Iind Phase, Bharat Nagar,Bangalore",1531,7000000,7026350.0
4216,"Kaveri Association Road,Subbannaiah Palya, Banaswadi,Bangalore",2500,15000000,14990000.0
4217,"Kadubeesanahalli, Bangalore",1130,8500000,8504500.0
4218,"Sector 2, Hsr Layout,Bangalore",2400,18000000,17915000.0
4219,"Shingapura, Bangalore",850,3500000,3500000.0
4220,"Virgonagar Industrial Estate, Aavalahalli,Bangalore",1405,5000000,5055000.0
4221,"Self Financed Society 208 Colony, Yelahanka New Town,Bangalore",1000,12000000,11996000.0
4222,"Hampapura, Bangalore",2201,16500000,16490000.0
4223,"Mattanahalli, Bangalore",4900,65000000,65770000.0
4224,"Sunkadakatte, Bangalore",1535,8490000,8517350.0
4225,"Kuvempu Nagar, Dooravani Nagar,Bangalore",1400,5000000,5068500.0
